Category,Article
politics,"친연(親이낙연)계 중심의 새미래민주당이 호남 출신의 민족자본가 인촌(仁村) 김성수 선생을 대한민국 건국의 `숨은 주역, 아버지`로 평가하고 명예회복에 연이.."
politics,"""용기란 어려운 상황서도 올바름 선택하는 것""김선호 국방부 장관 직무대행은 27일 육군사관학교 졸업식에서 ""어떠한 순간에도 국가와 국민만을 생각하며, 올바.."
politics,국회의원 연구단체 `국회 AI 포럼`의 이인선 국민의힘 의원(대표의원)과 조승래 더불어민주당 의원(연구책임의원)이 여야 공동으로 대표발의한 `조세특례제한법`..
politics,"권영세 국민의힘 비상대책위원장이 27일 이명박 전 대통령을 만나 경제 불확실성과 당의 위기, 단합의 중요성에 공감대를 형성했다.권 위원장은 이날 서울 서초.."
politics,"안철수 국민의힘 의원은 27일 ""영국 방문을 통해 단순 지원형 ODA를 넘어 전략적이고 지속가능한 글로벌 파트너십 구축의 필요성을 재확인했다""며 ""대한민국의.."
economy,`추락 사망` 발생 건설사 다시 공개한다
economy,정부가 국제개발협력의 유상원조 기금인 대외경제협력기금(EDCF)을 올해부터 3년간 14조1000억원을 승인하기로 했다.기획재정부는 EDCF 운용위원회를 개최해 202..
economy,"강경성(사진) 대한무역투자진흥공사(코트라·KOTRA) 사장이 27일 ""임기 내 무역관 140개, 연간 예산 7500억원, 인력 1900명 시대를 열겠다""며 ""모든 임직원을 `1.."
economy,"가계소득이 6분기 연속 증가했지만 소비 지출을 보면 증가폭이 계속 둔화되는 모습이다. 가계가 정치·경제적 불확실성에 소비를 줄인 탓이다. 특히, 자동차 구.."
economy,"""채소, 과일 뭐 하나 안 오른 게 없어, 내 월급만 그대로야."" 물가 오르는 속도보다 월급이 적게 오르면서 가계가 체감하는 형편은 팍팍해졌다. 문제는 올해 물.."
economy,"농협중앙회는 27일 서울 중구 본관에서 `2024년도 우수 농·축협 시상식`을 열고 전국 1111개 농협과 축협 가운데 경제와 신용, 교육 지원 사업 등 종합 평가에.."
economy,"붕소 기준치를 2.6배 초과한 액체슬라임 장난감, 학용품, 유아용 섬유제품, 전기·생활용품 등 49 제품에 리콜명령이 떨어졌다. 산업통상자원부 국가기술표준원.."
economy,국세청이 법인세 신고 전에 성실신고에 도움이 되는 신고도움자료와 신고 편의를 제공한다고 27일 밝혔다.국세청에 따르면 지난해 신고내용 확인 결과 2100여 곳..
economy,동물을 학대하다 적발된 사람은 동물을 기르지 못하게 하는 `사육금지제`가 도입된다. 반려동물 유기시 벌금도 최대 300만원에서 500만원으로 상향된다. 동물 복..
economy,"지난해 대외채무 규모는 6700억달러로 전년보다 감소한 것으로 나타났다. 외채 건전성 지표는 다소 악화했지만, 예년에 비해 낮은 수준을 유지했다.27일 기획재.."
economy,"지난해 4분기 가구당 월평균 소득이 6분기 연속 증가세를 이어갔다. 소비지출은 16분기 연속 증가했지만, 오름세는 둔화하는 모습이다. 다만 소득 1분위 가구의.."
economy,한국로봇산업진흥원은 오는 3월 6일 진흥원 대구 본원과 11일 서울 한국과학기술회관에서 `2025년 서비스로봇 지원사업 설명회`를 2회에 걸쳐 개최한다. 설명회..
economy,중소벤처기업부는 지난 25일 생계형 적합업종 심의위원회를 열고 `두부 제조업`의 지정을 의결했다고 밝혔다. 지정기간은 오는 3월 1일부터 2030년 2월 28일까지..
society,서울교통공사(이하 공사)는 삼일절인 3월 1일부터 탄핵심판 선고기일까지 대규모 도심 집회를 앞두고 혹시 있을 수 있는 혼잡으로 인한 안전사고를 예방하기 위..
society,인천 서구에서 개학을 앞두고 집에 혼자 있다가 불이 나 중태에 빠진 초등학생이 여전히 의식불명인 것으로 확인됐다.27일 인천 서부경찰서에 따르면 인천 모 병..
society,작년 그룹 방탄소년단(BTS) 멤버 진(33·본명 김석진)에게 `기습 입맞춤`을 한 일본인 여성이 성추행 혐의로 경찰에 입건됐다.27일 연합뉴스에 따르면 서울 송파..
society,`5·18민주화운동`의 발원지인 전남대학교에서 윤석열 대통령 탄핵 찬반 집회가 동시에 열렸다.1시간 간격을 두고 열린 맞불 집회 현장에서 윤 대통령이 제기한..
society,정부가 6세 미만 고난도 소아 수술 가산 항목을 603개로 확대한다. 그간 6세 미만에만 적용되던 성장·발달 시기를 고려해 대상 487개 항목에 대해서는 `6세 이..
society,인천시 서구에서 개학을 앞두고 집에 혼자 있다가 불이 나 중태에 빠진 초등학생이 하루 만에 의식을 되찾았다.화재 발생 당시 어머니는 일터로 출근한 상태였고..
society,27일 서울 마포구 서강대학교 정문과 후문에서 윤석열 대통령 탄핵 찬반집회가 열렸다. 정문에서 `윤석열 탄핵! 계엄 정당화 규탄! 민주주의 지키는 서강대 대응..
society,"인천의 한 빌라에서 발생한 화재로 인해 방학 중에 집에 혼자 있던 초등학교 여학생이 중태에 빠졌다.화재 발생 당시 어머니는 일터로 출근한 상태였고, 아버지.."
society,정부가 가습기살균제 피해자와 유족의 의견을 듣기 위해 지역별 간담회를 연다. 환경부는 내달 17일~4월 3일 전국 7개 권역에서 가습기 살균제 피해 문제의 근본..
society,27일 서울 마포구 서강대학교 후문에서 `자유민주주의를 수호하는 애국 서강인들` 주최 탄핵 반대 집회가 열리고 있다. 이슬기기자 9904sul@dt.co.kr
society,27일 서울 마포구 서강대학교 정문에서 `윤석열 탄핵! 계엄 정당화 규탄! 민주주의 지키는 서강대 대응행동` 주최 탄핵 찬성 집회가 열리고 있다. 이슬기기자 99..
society,27일 서울 마포구 서강대학교 후문에서 `자유민주주의를 수호하는 애국 서강인들` 주최 탄핵 반대 집회가 열리고 있다. 이슬기기자 9904sul@dt.co.kr
international,"트럼프 高관세 부과, 美경제에 빨간불… 값싼 수입 중국산, 공식통계보다 많아"
international,한 러시아 어부가 낚시를 하다 외계인 머리처럼 생긴 해양생물을 발견해 화제다. 26일(현지시간) 뉴욕포스트와 데일리메일 보도에 따르면 러시아인 어부 로만 페..
international,"1960년대부터 40년 넘게 개성 만점의 연기를 펼친 할리우드 배우 진 해크먼이 26일(현지시간) 부인과 함께 자택에서 숨진 채 발견됐다. 로이터통신, 버라이어티.."
international,`피는 물보다 진하다`는 말보다는 `먼 사촌보다 가까운 이웃이 낫다`는 속담이 더 진실에 가깝다는 게 드러났다.중국 베이징의 한 마을에서 12년간 독거노인을..
international,글로벌 가상화폐 시장이 다시 얼어붙고 있다. 이번 달 들어서만 시가총액 1200조원가량이 증발한 것으로 나타났다.27일(현지시간) 가상화폐 가격정보 사이트 코..
international,도널드 트럼프 미국 대통령이 주재한 각료회의에서 일론 머스크의 위상이 재확인됐다. 트럼프 대통령은 26일(현지시간) 백악관 재입성 이후 처음 개최한 각료 회..
international,"[속보] 美 엔비디아 분기 실적, 시장 예상치 상회"
international,총재산 프랑스 GDP 육박전 세계에 500억달러 이상 `슈퍼 억만장자`가  24명에 달하는 것으로 조사됐다. 상당수는 `자수성가형` 빅테크 거물들이 대다수다. 미국..
international,"""500만달러(약 71억원)를 내면 미국 영주권을 주겠다.""도널드 트럼프 미국 대통령은 25일(현지시간) 이같은 내용의 영주권 정책을 시행하겠다고 밝혔다.트럼프.."
international,도널드 트럼프 미국 대통령의 최측근으로 꼽히는 일론 머스크 테슬라 최고경영자(CEO)의 캐나다 시민권을 박탈해야 한다는 서명자가 24만명을 넘었다. 25일(현지..
international,우크라이나 종전 변수로 여겨지는 미국과 우크라이나 간 광물협상이 합의점에 도달함에 따라 빠르면 오는 28일 양측이 서명할 수 있다는 외신의 보도가 나왔다...
international,만 3년을 지나가는 우크라이나 전쟁에서 심각한 부상을 당한 군인들이 재활을 거쳐 전선으로 복귀하는 사례가 늘어나고 있다.미국 일간 뉴욕타임스(NYT)는 23일(..
international,"서경덕 성신여대 교수가 중국의 한 틱토커가 광주에서 전두환 전 대통령 흉내를 내며 찍은 영상이 논란이 된 데 대해 ""정말로 기가 찰 노릇""이라고 비판했다.서.."
sports,"[오늘의 DT인] ""하나다움이란 DNA로 성장… 밸류업 드라이브 통해 4조 클럽 도전장"""
sports,"△ 서진건(향년 86세)씨 별세, 서봉한(울산과학대학교 교수)씨 부친상 = 27일 오후 4시, 울산영락원 장례식장, 발인 3월 1일 오전, 장지 울산광역시 중구 다운동 선영. (052)272-1111 △ 문창수(전 전남지사)씨 별세, 문인상(항공우.."
sports,김범수 카카오 경영쇄신위원장의 누적 기부액이 1000억원을 넘어섰다.27일 공익법인 브라이언임팩트 홈페이지를 확인하면 김 위원장의 총 기부액은 1010억원이다..
sports,제1회 `우석 동행문화상` 시상식이 지난 26일 서울 서초구 국립국악원에서 개최됐다. 이 상은 국가를 위해 봉직하다 세상을 떠난 고인을 기리기 위해 제정됐다...
sports,"[부고] 송영규(한국경제TV 대외사업팀장)씨 부친상▲ 송병준(향년 83세)씨 별세, 이금자씨 남편상, 송영규(한국경제TV 대외사업팀장)·송범규씨 부친상, 김선화씨 시부상 = 27일 오전 10시30분, 이대서울병원 장례식장 특2호실. 발.."
sports,"[부고] 이심기(한국경제신문 편집국장)씨 모친상▲ 김용실(향년 89세)씨 별세, 이수정(KOTRA 마닐라 무역관장)·이심기(한국경제신문 편집국장)·이성희·이경희·이신희·이정희씨 모친상, 박영기(광명화학 대표)·박일(사업)·박.."
sports,"한국광고주협회는 27일 서울 중구 더플라자호텔에서 정기총회를 열고 제15대 회장으로 노승만(사진) 현 부회장을 선임했다.노 신임 회장은 삼성전자, 삼성 미래.."
sports,"△ 남태우씨 별세, 남길남(자본시장연구원 선임연구위원)·남수정씨 부친상, 최미란씨 시부상 = 25일, 이대목동병원장례식장 특2호, 발인 27일 오전 10시, 장지 서울시립승화원·춘천공원 (02)2650-5121 △이필영 씨 별세, 이정윤(.."
sports,"△ 김길만(향년 85세)씨 별세, 문종례씨 남편상, 김하용(케이피에스 대표이사)·김성용(봄안경 대표)씨 부친상, 김은주·이용아씨 시부상 = 24일 오후 2시5분, 분당서울대병원 장례식장 8호실, 발인 26일 오전 7시, 장지 분당메모리.."
sports,"박춘화 꾸까 대표그의 이름도, 그가 몸 담은 업종도, 그를 만나기 전 그렸던 예상과 맞은 것이 하나도 없었다. 낯설음을 숨기지 못하고 서울 종로구 `테라스 꾸.."
sports,"△ 최형윤(전 전남대 사범대 교수)씨 별세, 조봉애(다리아)씨 남편상, 최우석(SK스토아 사업지원본부장)·원종씨 부친상, 최정화(하나은행 마케팅부장)·이준희씨 시부상 = 23일, 광주 빛장례식장 501호, 발인 25일 오전 9시 30분,.."
sports,"△최형윤(전 전남대 사범대 교수)씨 별세, 조봉애(다리아)씨 남편상, 최우석(SK스토아 사업지원본부장)·원종씨 부친상, 최정화(하나은행 마케팅부장)·이준희씨 시부상 = 23일, 광주 빛장례식장 501호, 발인 25일 오전 9시 30분,.."
sports,"[부고] 엄재동(대한항공 부사장)씨 부친상▲ 엄진섭 씨 별세, 엄재홍(영진아이앤디 부사장)·엄재동(대한항공 부사장)·엄성용 씨 부친상 = 23일 오전, 서울 아산병원 장례식장 34호, 발인 25일 오전 9시40분. ☎ 02-3010-2000"
politics,각종 청탁·편법 채용… 선관위 채용비리 적발
politics,더불어민주당이 27일 국회 본회의에서 처리할 예정이던 상법 개정안이 상정되지 않았다. 우원식 국회의장은 이날 상법 개정안을 상정하지 않고 여야에 추가 협의..
